City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Gat,IL,2021-01-31 00:32:33,31.61,34.7642,55.0,58,0,4.0
294,Kardla,EE,2021-01-31 00:37:12,58.9978,22.7492,24.01,86,100,10.0
295,Calvinia,ZA,2021-01-31 00:32:30,-31.4707,19.776,55.94,71,0,3.62
296,Mumbwa,ZM,2021-01-31 00:37:13,-14.9783,27.0619,66.29,93,100,2.53
297,Saint Anthony,US,2021-01-31 00:37:13,45.0205,-93.218,32.0,74,90,9.22
298,Alta Floresta,BR,2021-01-31 00:33:01,-9.8756,-56.0861,72.64,96,60,2.01
299,Turukhansk,RU,2021-01-31 00:37:13,65.8167,87.9833,-32.44,76,0,4.94
300,Manakara,MG,2021-01-31 00:37:13,-22.1333,48.0167,76.01,88,14,4.72
301,Maniitsoq,GL,2021-01-31 00:37:14,65.4167,-52.9,12.0,78,0,7.72
302,Borovoy,RU,2021-01-31 00:37:14,55.4333,86.0833,-18.4,69,0,2.24
303,Fagersta,SE,2021-01-31 00:37:14,60.0042,15.7932,12.2,85,0,4.61
304,Fredericton,CA,2021-01-31 00:36:56,45.9454,-66.6656,10.4,56,1,6.91
305,Kavaratti,IN,2021-01-31 00:32:43,10.5669,72.642,80.78,72,4,9.06
306,Canton,CN,2021-01-31 00:37:15,23.1167,113.25,63.0,72,0,6.71
307,Naron,ES,2021-01-31 00:37:15,43.5167,-8.1528,55.0,76,20,6.91
308,Koson,UZ,2021-01-31 00:37:15,39.0375,65.585,46.4,61,0,9.22
309,Florianopolis,BR,2021-01-31 00:33:51,-27.6146,-48.5012,81.0,89,0,5.75
310,Turtas,RU,2021-01-31 00:37:15,58.9417,69.1325,11.61,95,100,9.01
311,Mecca,SA,2021-01-31 00:37:15,21.4267,39.8261,65.98,42,0,5.23
312,Awbari,LY,2021-01-31 00:37:16,26.5921,12.7805,55.54,39,0,8.79
313,Safaga,EG,2021-01-31 00:37:16,26.7292,33.9365,55.4,58,0,8.05
314,Mitu,CO,2021-01-31 00:33:20,1.1983,-70.1733,74.7,91,69,1.5
315,Gasa,PS,2021-01-31 00:37:16,31.5,34.4667,55.0,58,0,4.0
316,Henties Bay,NA,2021-01-31 00:36:31,-22.116,14.2845,66.99,85,26,4.0
317,Padang,ID,2021-01-31 00:35:31,-0.9492,100.3543,77.65,75,98,3.78
318,Yangambi,CD,2021-01-31 00:37:17,0.8102,24.4336,69.26,87,60,1.12
319,Vidisha,IN,2021-01-31 00:37:17,23.5333,77.8167,44.6,81,0,4.61
320,Olbia,IT,2021-01-31 00:32:57,40.9214,9.4856,53.6,71,0,8.05
321,Koeru,EE,2021-01-31 00:37:17,58.9631,26.0308,19.71,98,100,6.24
322,Pahalgam,IN,2021-01-31 00:35:44,34.0333,75.3333,18.21,65,0,10.92
323,Yondo,CO,2021-01-31 00:37:17,7.0062,-73.9097,79.38,69,75,1.57
324,Sidi Ali,DZ,2021-01-31 00:37:17,36.0998,0.4206,55.6,82,100,21.03
325,Urzhum,RU,2021-01-31 00:37:18,57.1141,49.9996,15.1,96,71,8.5
326,La Seyne-Sur-Mer,FR,2021-01-31 00:37:18,43.0982,5.8847,52.0,77,100,13.0
327,Marsh Harbour,BS,2021-01-31 00:37:18,26.5412,-77.0636,66.49,63,100,13.82
328,Rio Grande,BR,2021-01-31 00:37:18,-32.035,-52.0986,75.81,91,86,13.24
329,Roura,GF,2021-01-31 00:37:18,4.7263,-52.3274,80.6,89,75,8.05
330,Lugovoy,KZ,2021-01-31 00:37:19,42.9472,72.7644,39.85,58,100,3.8
331,Kuito,AO,2021-01-31 00:37:19,-12.3833,16.9333,58.62,95,100,5.99
332,Puerto Del Rosario,ES,2021-01-31 00:37:19,28.5004,-13.8627,64.4,72,90,19.57
333,Kuryk,KZ,2021-01-31 00:37:19,43.2,51.65,41.56,78,93,9.53
334,Dharchula,IN,2021-01-31 00:32:35,29.85,80.5333,41.99,40,0,6.06
335,Mapiripan,CO,2021-01-31 00:37:20,2.8892,-72.1256,78.58,67,58,4.45
336,Acari,PE,2021-01-31 00:37:20,-15.4311,-74.6158,73.47,61,100,3.78
337,Riccione,IT,2021-01-31 00:32:33,44.0051,12.6447,53.01,82,75,4.61
338,Belmonte,BR,2021-01-31 00:37:20,-15.8631,-38.8828,78.8,73,40,10.36
339,Cap Malheureux,MU,2021-01-31 00:36:55,-19.9842,57.6142,77.0,86,5,3.0
340,Heiligenhafen,DE,2021-01-31 00:37:20,54.3667,10.9833,32.0,86,75,10.36
341,Rafaela,AR,2021-01-31 00:37:21,-31.2503,-61.4867,68.0,75,100,4.0
342,Jiguani,CU,2021-01-31 00:37:21,20.3667,-76.4272,71.6,68,16,13.8
343,Carutapera,BR,2021-01-31 00:37:21,-1.195,-46.02,78.49,83,100,7.14
344,Saint-Pierre,RE,2021-01-31 00:37:21,-21.3393,55.4781,78.8,65,0,6.91
345,Tevriz,RU,2021-01-31 00:37:21,57.509,72.4042,3.96,94,100,10.09
346,Bac,RS,2021-01-31 00:37:22,45.3919,19.2367,39.99,100,0,6.91
347,Nara,JP,2021-01-31 00:37:22,34.6851,135.8049,48.0,65,40,1.14
348,Shepsi,RU,2021-01-31 00:37:22,44.0361,39.1489,49.55,70,99,20.83
349,Shahrud,IR,2021-01-31 00:37:22,36.4182,54.9763,36.75,78,0,6.04
350,Itarema,BR,2021-01-31 00:32:39,-2.9248,-39.9167,78.89,83,98,9.64
351,Paarl,ZA,2021-01-31 00:37:23,-33.7338,18.9752,68.0,77,75,5.75
352,Bahia Honda,CU,2021-01-31 00:37:23,22.9036,-83.1592,66.96,74,99,5.99
353,Arkhangelsk,RU,2021-01-31 00:32:33,64.5401,40.5433,23.0,93,90,6.71
354,Santa Lucia,ES,2021-01-31 00:37:24,27.9117,-15.5407,64.4,72,75,24.16
355,Finote Selam,ET,2021-01-31 00:37:24,10.7,37.2667,57.22,50,0,3.53
356,Berlevag,NO,2021-01-31 00:36:22,70.8578,29.0864,26.6,80,0,8.05
357,Djambala,CG,2021-01-31 00:37:24,-2.5447,14.7533,64.58,96,100,1.5
358,Surt,LY,2021-01-31 00:37:24,31.2089,16.5887,64.4,42,0,12.53
359,Araouane,ML,2021-01-31 00:37:26,18.9048,-3.5265,65.91,22,83,8.7
360,Fray Bentos,UY,2021-01-31 00:37:26,-33.1325,-58.2956,60.85,81,80,20.07
361,Oktyabrskoye,RU,2021-01-31 00:32:53,43.0645,44.7417,37.4,81,12,4.47
362,Hurghada,EG,2021-01-31 00:37:26,27.2574,33.8129,55.4,58,0,8.05
363,Tefe,BR,2021-01-31 00:37:27,-3.3542,-64.7114,74.82,94,2,2.19
364,Pozo Colorado,PY,2021-01-31 00:37:27,-23.4923,-58.7972,86.13,59,100,6.29
365,Iranshahr,IR,2021-01-31 00:37:27,27.2025,60.6848,52.29,68,0,1.52
366,Pushkinskiye Gory,RU,2021-01-31 00:37:27,57.0209,28.9103,21.45,99,92,4.03
367,Sur,OM,2021-01-31 00:37:27,22.5667,59.5289,65.21,52,0,3.22
368,Markala,ML,2021-01-31 00:37:27,13.7021,-6.0659,69.3,21,0,10.04
369,Misratah,LY,2021-01-31 00:32:34,32.3754,15.0925,63.99,51,0,12.06
370,Nueva Germania,PY,2021-01-31 00:37:28,-23.9,-56.5667,78.8,82,2,6.13
371,Jammalamadugu,IN,2021-01-31 00:37:28,14.8333,78.4,65.89,86,73,3.8
372,Pimampiro,EC,2021-01-31 00:37:28,0.4,-77.9667,58.23,69,96,6.51
373,Ancud,CL,2021-01-31 00:32:56,-41.8697,-73.8203,57.2,62,0,9.22
374,Ekibastuz,KZ,2021-01-31 00:35:34,51.6667,75.3667,12.33,91,100,11.21
375,Notse,TG,2021-01-31 00:37:29,6.95,1.1667,80.26,75,100,6.42
376,Bandarbeyla,SO,2021-01-31 00:36:01,9.4942,50.8122,73.8,72,100,15.79
377,Esmeraldas,BR,2021-01-31 00:37:29,-19.7625,-44.3139,78.8,57,0,8.05
378,Chandil,IN,2021-01-31 00:37:29,22.9667,86.05,50.0,81,0,2.01
379,Salinopolis,BR,2021-01-31 00:36:01,-0.6136,-47.3561,79.61,86,100,10.56
380,Vichuga,RU,2021-01-31 00:37:29,57.2128,41.9301,20.73,97,100,11.34
381,Bud,US,2021-01-31 00:36:10,39.447,-86.1758,30.99,97,100,16.26
382,Rio Cuarto,AR,2021-01-31 00:35:51,-33.1307,-64.3499,60.01,94,90,2.3
383,Tarata,BO,2021-01-31 00:37:30,-17.6167,-66.0167,63.25,59,100,5.57
384,Morondava,MG,2021-01-31 00:37:30,-20.2833,44.2833,79.74,80,0,7.36
385,Yevlax,AZ,2021-01-31 00:37:30,40.6089,47.1492,37.4,93,90,4.7
386,Nanortalik,GL,2021-01-31 00:35:42,60.1432,-45.2371,29.19,90,100,11.03
387,Axim,GH,2021-01-31 00:37:31,4.8699,-2.2405,78.93,89,72,6.46
388,Ryomgard,DK,2021-01-31 00:37:31,56.3843,10.503,32.0,100,90,5.75
389,Aquiraz,BR,2021-01-31 00:37:31,-3.9014,-38.3911,80.6,83,0,8.05
390,Talnakh,RU,2021-01-31 00:36:18,69.4865,88.3972,-31.2,71,0,6.93
391,Maldonado,UY,2021-01-31 00:37:31,-34.6667,-54.9167,68.0,73,75,16.11
392,Sandwick,GB,2021-01-31 00:37:31,60.0,-1.25,33.8,93,75,1.14
393,Wilmington,US,2021-01-31 00:35:41,34.2257,-77.9447,41.0,48,1,4.43
394,Sabalgarh,IN,2021-01-31 00:34:18,26.25,77.4,48.15,49,0,1.12
395,Sinnamary,GF,2021-01-31 00:37:32,5.3833,-52.95,77.99,86,100,15.41
396,Yarmouth,US,2021-01-31 00:34:19,41.7057,-70.2286,21.2,49,1,3.44
397,Asyut,EG,2021-01-31 00:37:32,27.181,31.1837,48.2,61,0,4.61
398,Prieska,ZA,2021-01-31 00:37:32,-29.6641,22.7474,71.91,21,0,5.82
399,Baglung,NP,2021-01-31 00:37:33,28.2719,83.5898,43.29,57,0,4.27
400,Skibbereen,IE,2021-01-31 00:37:33,51.55,-9.2667,39.2,93,75,9.22
401,Barmer,IN,2021-01-31 00:37:33,25.75,71.3833,50.63,46,0,1.14
402,Gunzenhausen,DE,2021-01-31 00:37:33,49.1,10.75,32.0,100,90,10.36
403,Nyrob,RU,2021-01-31 00:37:13,60.733,56.7202,16.03,96,100,9.66
404,Qasigiannguit,GL,2021-01-31 00:37:34,68.8193,-51.1922,6.8,61,90,8.05
405,Nuuk,GL,2021-01-31 00:37:34,64.1835,-51.7216,17.6,86,20,8.05
406,Bollnas,SE,2021-01-31 00:37:34,61.3482,16.3946,3.99,57,12,3.0
407,Santa Isabel Do Rio Negro,BR,2021-01-31 00:37:34,-0.4139,-65.0192,77.54,82,82,3.11
408,Oranjestad,AW,2021-01-31 00:37:34,12.524,-70.027,78.8,78,20,17.27
409,Ayagoz,KZ,2021-01-31 00:37:35,47.9714,80.4392,15.84,88,100,14.72
410,Umm Kaddadah,SD,2021-01-31 00:37:35,13.6017,26.6876,61.09,29,0,13.18
411,Thunder Bay,CA,2021-01-31 00:35:18,48.4001,-89.3168,28.4,80,90,13.8
412,Bizhbulyak,RU,2021-01-31 00:37:35,53.6967,54.2642,19.72,97,99,8.34
413,Rio Bananal,BR,2021-01-31 00:37:35,-19.265,-40.3333,71.64,91,0,1.01
414,Gloversville,US,2021-01-31 00:37:35,43.0528,-74.3438,12.0,72,1,9.22
415,Saint-Augustin,CA,2021-01-31 00:37:36,51.226,-58.6502,28.81,92,100,16.96
416,Booue,GA,2021-01-31 00:37:36,-0.0921,11.9385,72.63,94,100,2.01
417,Puerto Ayacucho,VE,2021-01-31 00:37:36,5.6639,-67.6236,82.24,58,68,10.65
418,Luba,GQ,2021-01-31 00:36:15,3.4568,8.5547,77.0,88,20,3.44
419,Goderich,CA,2021-01-31 00:35:44,43.7501,-81.7165,24.8,74,100,2.3
420,Almeirim,BR,2021-01-31 00:37:36,-1.5233,-52.5817,74.01,94,12,4.25
421,Shubarshi,KZ,2021-01-31 00:37:37,48.5872,57.1869,14.23,93,0,7.61
422,Adre,TD,2021-01-31 00:37:37,13.4667,22.2,62.35,27,0,12.08
423,Barsovo,RU,2021-01-31 00:36:22,61.1667,73.1667,-11.2,84,90,13.42
424,Sokolo,ML,2021-01-31 00:37:31,14.7328,-6.1219,68.65,21,88,10.36
425,Leh,IN,2021-01-31 00:37:37,34.1667,77.5833,0.59,56,14,1.41
426,Asfi,MA,2021-01-31 00:37:37,32.2994,-9.2372,58.55,88,33,9.13
427,Klobuck,PL,2021-01-31 00:37:37,50.9008,18.9367,26.01,80,90,4.61
428,Santa Helena,BR,2021-01-31 00:37:37,-2.2311,-45.3,74.7,94,100,1.9
429,Pucallpa,PE,2021-01-31 00:37:38,-8.3791,-74.5539,75.2,100,75,3.44
430,Uige,AO,2021-01-31 00:37:38,-7.6087,15.0613,66.88,97,100,1.61
431,Constitucion,CL,2021-01-31 00:35:55,-35.3333,-72.4167,60.3,93,49,7.85
432,Grajau,BR,2021-01-31 00:37:38,-5.8194,-46.1386,72.75,93,100,2.42
433,Buta,CD,2021-01-31 00:37:39,2.7858,24.73,66.43,51,0,2.06
434,Moen,NO,2021-01-31 00:37:39,69.1304,18.6123,-2.2,78,100,1.61
435,Puksoozero,RU,2021-01-31 00:37:39,62.5903,40.6066,16.12,97,99,4.76
436,Qobustan,AZ,2021-01-31 00:37:39,40.0824,49.412,42.8,93,90,9.22
437,Cienaga,CO,2021-01-31 00:37:39,11.007,-74.2476,84.2,54,20,14.97
438,Neftcala,AZ,2021-01-31 00:37:39,39.3742,49.2472,45.14,88,78,8.03
439,Bestobe,KZ,2021-01-31 00:37:40,52.4994,73.0975,13.84,91,60,10.65
440,Thurso,GB,2021-01-31 00:37:40,58.5927,-3.5259,28.4,86,100,5.75
441,Teguldet,RU,2021-01-31 00:32:57,57.3064,88.1667,-28.82,83,0,4.41
442,Cabedelo,BR,2021-01-31 00:37:40,-6.9811,-34.8339,78.8,83,0,5.75
443,Paso De Los Toros,UY,2021-01-31 00:37:40,-32.8167,-56.5167,66.45,87,100,23.44
444,Baijiantan,CN,2021-01-31 00:37:40,45.6333,85.1833,4.6,93,26,2.53
445,Lubumbashi,CD,2021-01-31 00:37:41,-11.6609,27.4794,62.62,94,70,1.66
446,Marigot,MF,2021-01-31 00:34:44,18.0667,-63.0833,78.8,78,20,8.05
447,Ascension,US,2021-01-31 00:37:41,30.2169,-90.9001,69.8,68,90,10.36
448,Kolondieba,ML,2021-01-31 00:37:41,11.0882,-6.8926,71.49,20,3,4.59
449,Kaniama,CD,2021-01-31 00:32:49,-7.5667,24.1833,66.09,96,100,2.04
450,San Ramon,US,2021-01-31 00:37:42,37.7799,-121.978,59.0,58,90,8.05
451,Mogadishu,SO,2021-01-31 00:37:26,2.0371,45.3438,74.7,84,16,16.69
452,Birjand,IR,2021-01-31 00:36:05,32.8663,59.2211,44.94,68,0,7.27
453,Musayelyan,AM,2021-01-31 00:37:42,40.7577,43.9927,14.0,79,100,1.48
454,Kwale,NG,2021-01-31 00:37:42,5.7063,6.4374,78.76,80,0,2.64
455,Merke,KZ,2021-01-31 00:37:43,42.8728,73.1786,39.96,56,100,6.02
456,Rocha,UY,2021-01-31 00:37:43,-34.4833,-54.3333,65.75,91,100,18.12
457,Sankt Georgen,HU,2021-01-31 00:37:43,47.1425,16.5815,30.99,84,100,5.99
458,Kempen,DE,2021-01-31 00:37:43,51.3667,6.4167,33.01,80,20,6.91
459,Agua Buena,PA,2021-01-31 00:37:44,7.8167,-80.4,84.2,58,20,11.5
460,Baghdad,IQ,2021-01-31 00:37:44,33.3406,44.4009,44.6,76,0,8.05
461,Alberton,CA,2021-01-31 00:37:44,46.8168,-64.0654,23.0,74,100,18.41
462,Murgesti,RO,2021-01-31 00:37:44,45.4,26.8833,40.21,71,100,5.17
463,Touros,BR,2021-01-31 00:37:44,-5.1989,-35.4608,78.8,83,20,4.61
464,Marsa Matruh,EG,2021-01-31 00:37:22,31.3525,27.2453,60.8,59,0,14.97
465,Anloga,GH,2021-01-31 00:37:45,5.7947,0.8973,82.4,89,20,5.75
466,Dudinka,RU,2021-01-31 00:37:45,69.4058,86.1778,-35.95,77,0,7.34
467,Marabba,SD,2021-01-31 00:37:45,12.35,32.1833,67.84,23,0,12.33
468,Bloemfontein,ZA,2021-01-31 00:36:21,-29.1211,26.214,66.24,69,0,6.73
469,Taltal,CL,2021-01-31 00:37:46,-25.4,-70.4833,66.72,73,9,5.53
470,Varberg,SE,2021-01-31 00:37:46,57.1056,12.2508,21.2,93,90,3.44
471,Morant Bay,JM,2021-01-31 00:37:46,17.8815,-76.4093,80.6,69,75,9.22
472,Natal,BR,2021-01-31 00:37:46,-5.795,-35.2094,78.8,83,20,6.91
473,Parry Sound,CA,2021-01-31 00:35:02,45.3501,-80.033,10.4,79,100,3.94
474,Saurimo,AO,2021-01-31 00:37:47,-9.6608,20.3916,65.44,95,100,3.09
475,Ziarat,PK,2021-01-31 00:37:47,30.3823,67.7282,34.79,69,0,2.1
476,Nata,PA,2021-01-31 00:37:47,8.3333,-80.5167,84.2,58,20,11.5
477,Vila Do Maio,CV,2021-01-31 00:37:47,15.1333,-23.2167,71.6,64,0,17.27
478,Aden,YE,2021-01-31 00:34:55,12.7794,45.0367,73.78,75,16,8.63
479,Petukhovo,RU,2021-01-31 00:37:47,55.0692,67.9019,11.62,93,63,7.92
480,Zolochiv,UA,2021-01-31 00:37:48,49.806,24.8944,26.6,86,90,8.95
481,Tsiroanomandidy,MG,2021-01-31 00:37:48,-18.7667,46.0333,66.06,91,0,1.95
482,Vilhena,BR,2021-01-31 00:32:50,-12.7406,-60.1458,71.6,100,0,4.61
483,Iki-Burul,RU,2021-01-31 00:37:48,45.8208,44.6472,30.0,100,99,17.9
484,Leshukonskoye,RU,2021-01-31 00:37:48,64.8989,45.7622,17.65,97,100,5.61
485,Vicuna,CL,2021-01-31 00:37:49,-30.0319,-70.7081,66.2,82,90,6.91
486,Tazovskiy,RU,2021-01-31 00:37:49,67.4667,78.7,-25.6,84,100,15.73
487,Abnub,EG,2021-01-31 00:37:49,27.2696,31.1511,48.2,61,0,4.61
488,Kayes,ML,2021-01-31 00:37:28,14.0,-11.0,75.24,16,0,8.34
489,Rajapur,IN,2021-01-31 00:37:49,25.3833,81.15,47.07,53,0,3.87
490,Cassilandia,BR,2021-01-31 00:37:50,-19.1133,-51.7342,74.05,84,100,3.2
491,Bonavista,CA,2021-01-31 00:37:50,48.6499,-53.1147,28.99,93,95,5.75
492,Sioux Lookout,CA,2021-01-31 00:37:50,50.1001,-91.917,23.0,86,90,5.75
493,Sakaraha,MG,2021-01-31 00:37:50,-22.9,44.5333,71.76,85,0,2.01
494,Puerto Maldonado,PE,2021-01-31 00:37:50,-12.6,-69.1833,74.32,95,81,3.27
495,San Rafael,AR,2021-01-31 00:37:50,-34.6177,-68.3301,66.85,59,100,8.99
496,Huittinen,FI,2021-01-31 00:37:51,61.1833,22.7,14.0,85,90,4.61
497,Cajabamba,PE,2021-01-31 00:37:51,-7.6167,-78.05,58.08,77,100,1.7
498,Urucui,BR,2021-01-31 00:37:51,-7.2294,-44.5561,76.19,80,93,4.5
499,Varzea Da Palma,BR,2021-01-31 00:37:51,-17.5981,-44.7308,74.46,68,100,3.49
500,Mastic Beach,US,2021-01-31 00:37:51,40.7668,-72.8521,26.01,53,1,11.45
501,Myski,RU,2021-01-31 00:37:52,53.709,87.8014,-8.37,89,55,2.13
502,Murmashi,RU,2021-01-31 00:37:52,68.8154,32.8115,12.2,92,75,4.47
503,Benguela,AO,2021-01-31 00:37:52,-12.5763,13.4055,76.68,75,100,2.73
504,Gwanda,ZW,2021-01-31 00:37:52,-20.9333,29.0,69.71,92,100,5.21
505,Umm Lajj,SA,2021-01-31 00:37:52,25.0213,37.2685,64.06,54,0,11.52
506,Cayenne,GF,2021-01-31 00:37:02,4.9333,-52.3333,80.6,89,75,8.05
507,Bom Jesus,BR,2021-01-31 00:37:52,-9.0744,-44.3586,74.37,70,4,2.93
508,Chapleau,CA,2021-01-31 00:37:53,47.8405,-83.4034,6.8,72,1,4.61
509,Kattivakkam,IN,2021-01-31 00:36:22,13.2167,80.3167,71.6,94,20,5.23
510,Visby,SE,2021-01-31 00:37:53,57.6409,18.296,28.4,80,90,12.66
511,Inongo,CD,2021-01-31 00:37:53,-1.95,18.2667,72.66,94,100,4.99
512,Kajaani,FI,2021-01-31 00:37:53,64.2273,27.7285,19.4,93,40,3.44
513,Opuwo,NA,2021-01-31 00:37:53,-18.0607,13.84,71.22,50,100,2.95
514,Armacao De Pera,PT,2021-01-31 00:37:53,37.1026,-8.357,55.4,88,20,8.05
515,Auch,FR,2021-01-31 00:37:53,43.65,0.5833,48.99,94,100,8.01
516,Lasa,IT,2021-01-31 00:37:54,46.6166,10.7002,37.99,100,90,3.2
517,Glace Bay,CA,2021-01-31 00:37:24,46.1969,-59.957,28.0,80,90,16.11
518,Vila Velha,BR,2021-01-31 00:37:54,-20.3297,-40.2925,78.8,78,20,10.36
519,Ostersund,SE,2021-01-31 00:37:54,63.1792,14.6357,3.2,85,90,1.81
520,Mumford,GH,2021-01-31 00:36:45,5.2618,-0.759,79.34,89,100,9.13
521,Saint-Leu,RE,2021-01-31 00:37:54,-21.15,55.2833,75.99,61,3,1.52
522,Podbrdo,BA,2021-01-31 00:37:55,44.4408,17.0139,44.6,87,40,2.3
523,Porto Novo,BJ,2021-01-31 00:35:05,6.4965,2.6036,84.2,84,40,11.5
524,Maridi,SS,2021-01-31 00:37:55,4.9158,29.4742,71.02,25,41,3.58
525,Contamana,PE,2021-01-31 00:37:55,-7.3333,-75.0167,75.79,82,73,2.33
526,Montepuez,MZ,2021-01-31 00:37:55,-13.1256,38.9997,69.01,97,100,2.75
527,Kodinar,IN,2021-01-31 00:37:56,20.7903,70.7031,63.37,30,0,11.81
528,Saint-Avertin,FR,2021-01-31 00:37:56,47.3636,0.7399,50.0,93,90,5.75
529,Trapani,IT,2021-01-31 00:37:56,37.8333,12.6667,62.01,88,0,12.66
530,Sackville,CA,2021-01-31 00:37:56,45.9188,-64.3846,15.8,73,100,1.14
531,Novyy Urengoy,RU,2021-01-31 00:37:56,66.0833,76.6333,-22.47,85,100,17.16
532,Bani Walid,LY,2021-01-31 00:37:56,31.7566,13.9942,60.03,33,0,12.24
533,Kruisfontein,ZA,2021-01-31 00:36:26,-34.0033,24.7314,60.01,90,0,3.4
534,Skjervoy,NO,2021-01-31 00:37:19,70.0311,20.9714,28.09,87,100,5.5
535,Badami,IN,2021-01-31 00:37:57,15.915,75.6768,64.89,65,8,6.33
536,Sembe,CG,2021-01-31 00:36:35,1.6481,14.5806,71.17,92,100,2.89
537,Riyadh,SA,2021-01-31 00:37:57,24.6877,46.7219,51.8,46,0,4.61
538,Baiao,BR,2021-01-31 00:37:57,-2.7906,-49.6717,73.94,98,100,2.06
539,Pasni,PK,2021-01-31 00:37:57,25.2631,63.471,65.23,65,0,7.43
540,Belaya Kholunitsa,RU,2021-01-31 00:37:58,58.84,50.8528,18.63,97,100,8.08
541,Orapa,BW,2021-01-31 00:37:58,-21.2833,25.3667,75.4,66,65,9.37
542,Mullovka,RU,2021-01-31 00:37:58,54.2,49.4,24.8,93,96,4.47
543,Xique-Xique,BR,2021-01-31 00:37:58,-10.8218,-42.7263,82.83,53,100,7.36
544,Huarmey,PE,2021-01-31 00:37:58,-10.0681,-78.1522,71.46,73,72,7.94
545,Olavarria,AR,2021-01-31 00:37:59,-36.8927,-60.3225,61.0,57,80,5.99
546,Marfino,RU,2021-01-31 00:37:59,55.7028,37.3822,26.01,93,75,4.47
547,Vavoua,CI,2021-01-31 00:37:59,7.3819,-6.4778,76.06,72,59,3.13
548,Pocone,BR,2021-01-31 00:37:59,-16.2567,-56.6228,78.28,78,97,5.46
549,Usogorsk,RU,2021-01-31 00:37:59,63.4106,48.6872,24.31,97,98,7.54
550,Manbij,SY,2021-01-31 00:38:00,36.5281,37.9549,41.0,93,90,16.11
551,Nadym,RU,2021-01-31 00:36:27,65.5333,72.5167,-17.23,86,100,20.4
552,Calabozo,VE,2021-01-31 00:38:00,8.9242,-67.4293,84.0,46,96,9.1
553,Aksarka,RU,2021-01-31 00:38:00,66.5606,67.7975,-16.6,88,100,10.09
554,Fox Lake,US,2021-01-31 00:38:00,42.3967,-88.1837,30.99,93,100,10.0
555,Liverpool,GB,2021-01-31 00:33:56,53.4106,-2.9779,34.0,80,100,9.22
556,Bagru,IN,2021-01-31 00:38:00,26.8088,75.5423,45.12,54,0,2.89
557,Kidal,ML,2021-01-31 00:38:01,18.4411,1.4078,64.06,24,0,8.84
558,Iseyin,NG,2021-01-31 00:38:01,7.9667,3.6,73.94,88,0,3.51
559,Minab,IR,2021-01-31 00:38:01,27.1467,57.0801,62.46,83,0,1.59
560,Rehoboth,NA,2021-01-31 00:38:01,-23.3167,17.0833,72.25,22,87,9.98
561,Venado Tuerto,AR,2021-01-31 00:38:01,-33.7456,-61.9688,64.99,93,100,5.01
562,Soyo,AO,2021-01-31 00:38:01,-6.1349,12.3689,79.68,86,100,8.19
563,Havoysund,NO,2021-01-31 00:35:58,70.9963,24.6622,26.6,80,40,13.8
564,Ylivieska,FI,2021-01-31 00:38:02,64.0833,24.55,19.99,91,93,3.4
565,Dejen,ET,2021-01-31 00:38:02,10.1667,38.1333,50.43,51,0,4.16
